School,City,County/State/Country,App_All,App_Female,App_Male,App_Other,App_Unknown,Adm_All,Adm_Female,Adm_Male,Adm_Other,Adm_Unknown,Enr_All,Enr_Female,Enr_Male,Enr_Other,Enr_Unknown,Acceptance_Other,Yield_Other,Acceptance_Male,Yield_Male,Acceptance_Unknown,Yield_Unknown,Acceptance_All,Yield_All,Acceptance_Female,Yield_Female
SUMMER CREEK HIGH SCHOOL,Houston,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRAKE JESUIT COLLEGE PREP,Houston,TX,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM C CLARK HIGH SCHOOL,San Antonio,TX,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTERNATIONAL SCHOOL AMERICAS,San Antonio,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAKELAND HIGH SCHOOL,Frisco,TX,28.0,14.0,11.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
PLANO SENIOR HIGH SCHOOL,Plano,TX,18.0,5.0,8.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
BASIS SAN ANTONIO SHAVANO CMPS,San Antonio,TX,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEYSTONE SCHOOL,San Antonio,TX,10.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
SHADOW CREEK HIGH SCHOOL,Pearland,TX,15.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOCKADAY SCHOOL,Dallas,TX,39.0,36.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.1111111111111111,0.0
SAINT JOHN'S SCHOOL,Houston,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPISCOPAL HIGH SCHOOL,Bellaire,TX,25.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOSTER HIGH SCHOOL,Richmond,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEAR LAKE HIGH SCHOOL,Houston,TX,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMERSON HIGH SCHOOL,Mckinney,TX,26.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROCK HILL HIGH SCHOOL,Frisco,TX,21.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROOK HILL SCHOOL,Bullard,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLLEGE STATION HIGH SCHOOL,College Station,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KINGWOOD HIGH SCHOOL,Kingwood,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHOOL FOR THE TALENTED AND GI,Dallas,TX,14.0,7.0,6.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0
EASTLAKE HIGH SCHOOL,Horizon City,TX,181.0,83.0,82.0,5.0,11.0,24.0,13.0,9.0,0,0.0,6.0,4.0,0.0,0,0,0.0,0.0,0.10975609756097561,0.0,0.0,0.0,0.13259668508287292,0.25,0.1566265060240964,0.3076923076923077
PRESTONWOOD CHRISTIAN ACADEMY,Plano,TX,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A & M CONSOLIDATED HIGH SCHOOL,College Station,TX,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLOWER MOUND HIGH SCHOOL,Flower Mound,TX,27.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST DOMINIC SAVIO CATHOLIC HS,Austin,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJ PEARCE HIGH SCHOOL,Richardson,TX,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARISH EPISCOPAL SCHOOL,Dallas,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAND OAKS HIGH SCHOOL,Spring,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEXAS ACADEMY MATH & SCIENCE,Denton,TX,47.0,18.0,22.0,0.0,0.0,6.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.16666666666666666,0.0
MICHAEL E DEBAKEY HIGH SCHOOL,Houston,TX,15.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARNEGIE VANGUARD HIGH SCHOOL,Houston,TX,25.0,12.0,10.0,0.0,0.0,5.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
LAKE TRAVIS HIGH SCHOOL,Austin,TX,37.0,20.0,16.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0
ALLEN HIGH SCHOOL,Allen,TX,71.0,45.0,24.0,0.0,0.0,8.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11267605633802817,0.0,0.13333333333333333,0.0
ALCUIN SCHOOL,Dallas,TX,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REEDY HIGH SCHOOL,Frisco,TX,46.0,26.0,18.0,0.0,0.0,6.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.11538461538461539,0.0
MERIDIAN WORLD SCHOOL,Round Rock,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARMONY INNOVATION-FORT WORTH,Fort Worth,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST MARKS SCHOOL OF TEXAS,Dallas,TX,24.0,0.0,23.0,0.0,0.0,5.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0
DULLES HIGH SCHOOL,Sugar Land,TX,25.0,16.0,8.0,0.0,0.0,4.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.1875,0.0
STEPHEN F AUSTIN HIGH SCHOOL,Austin,TX,21.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANSFIELD LAKE RIDGE HIGH SCHL,Mansfield,TX,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLEIN CAIN HIGH SCHOOL,Houston,TX,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDWARD S MARCUS HIGH SCHOOL,Flower Mound,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEDAR RIDGE HIGH SCHOOL,Round Rock,TX,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLEIN OAK HIGH SCHOOL,Spring,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R L TURNER HIGH SCHOOL,Carrollton,TX,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
SACHSE HIGH SCHOOL,Sachse,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE WOODLANDS COLLEGE PARK HIG,Conroe,TX,23.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAINT ANDREWS EPISCOPAL UPPER,Austin,TX,21.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EASTWOOD HIGH SCHOOL,El Paso,TX,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIRABEAU B LAMAR SR HIGH SCH,Houston,TX,22.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KINDER HS PERFORM VISUAL ARTS,Houston,TX,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEAR FALLS HIGH SCHOOL,League City,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RICHLAND HIGH SCHOOL,North Richland Hill,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBERT L PASCHAL HIGH SCHOOL,Fort Worth,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAINT THOMAS EPISCOPAL SCHOOL,Houston,TX,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMBALL MEMORIAL HIGH SCHOOL,Tomball,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNIV OF TEXAS AT AUSTIN HIGH SCHOOL,Austin,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BELLAIRE SENIOR HIGH SCHOOL,Bellaire,TX,27.0,14.0,11.0,0.0,0.0,7.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.25925925925925924,0.0,0.2857142857142857,0.0
TOMBALL HIGH SCHOOL,Tomball,TX,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELKINS HIGH SCHOOL,Missouri City,TX,31.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILLIAM P CLEMENTS HIGH SCHOOL,Sugar Land,TX,82.0,36.0,40.0,0.0,0.0,6.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0
A N MCCALLUM HIGH SCHOOL,Austin,TX,16.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GREENHILL SCHOOL,Addison,TX,20.0,12.0,8.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
BOOKER T WASHINGTON HSPVA,Dallas,TX,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLAUDIA TAYLOR LADYBIRD JOHNSO,San Antonio,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMES W MARTIN HIGH SCHOOL,Arlington,TX,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROSPER HIGH SCHOOL,Prosper,TX,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOODROW WILSON HIGH SCHOOL,Dallas,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAINT MARYS HALL,San Antonio,TX,17.0,9.0,8.0,0.0,0.0,6.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.375,0.0,0.0,0.0,0.35294117647058826,0.0,0.3333333333333333,0.0
LEBANON TRAIL HIGH SCHOOL,Frisco,TX,26.0,15.0,10.0,0.0,0.0,4.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.26666666666666666,0.0
LEGACY OF EDUC EXCELLENCE HS,San Antonio,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KINKAID SCHOOL,Houston,TX,15.0,8.0,6.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
COLLEYVILLE HERITAGE HS,Colleyville,TX,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRIPPING SPRINGS HIGH SCHOOL,Dripping Springs,TX,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHOOL OF SCIENCE AND ENGINEER,Dallas,TX,11.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0
LOUIS D BRANDEIS HIGH SCHOOL,San Antonio,TX,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS FRESNOS HIGH SCHOOL,Los Fresnos,TX,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPISCOPAL SCHOOL OF DALLAS,Dallas,TX,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEAR SPRINGS HIGH SCHOOL,League City,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATASCOCITA HIGH SCHOOL,Humble,TX,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE WOODLANDS HIGH SCHOOL,Spring,TX,20.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANO WEST SENIOR HIGH SCHOOL,Plano,TX,78.0,26.0,37.0,0.0,0.0,8.0,0.0,3.0,0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0
TRINITY VALLEY SCHOOL,Fort Worth,TX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIBERAL ARTS AND SCIENCE ACADE,Austin,TX,75.0,24.0,36.0,5.0,10.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
IUNIVERSITY PREP,Grapevine,TX,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
CYPRESS WOODS HIGH SCHOOL,Cypress,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWLEDGE-FIRST EMPOWERMENT ACADEMY,Houston,TX,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOVEJOY HIGH SCHOOL,Lucas,TX,15.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCKINNEY BOYD HIGH SCHOOL,Mckinney,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARROLL SENIOR HIGH SCHOOL,Southlake,TX,72.0,38.0,30.0,0.0,0.0,14.0,6.0,7.0,0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.19444444444444445,0.21428571428571427,0.15789473684210525,0.0
VANDEGRIFT HIGH SCHOOL,Austin,TX,50.0,25.0,18.0,0.0,0.0,8.0,5.0,3.0,0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16,0.375,0.2,0.0
KELLER HIGH SCHOOL,Keller,TX,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARMONY SCI ACDMY-PFLUGERVILLE,Pflugerville,TX,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCIENCE ACADEMY OF SOUTH TEXAS,Mercedes,TX,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEXAS,,TX,23.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAMO HEIGHTS HIGH SCHOOL,San Antonio,TX,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMERICAN PREP ACADEMY DRAPER 3,Draper,UT,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUDGE MEMORIAL HIGH SCHOOL,Salt Lake City,UT,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLYMPUS HIGH SCHOOL,Salt Lake City,UT,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARK CITY HIGH SCHOOL,Park City,UT,31.0,24.0,6.0,0.0,0.0,3.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.125,0.0
WATERFORD SCHOOL,Sandy,UT,17.0,10.0,5.0,0.0,0.0,4.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.3,0.0
ROWLAND HALL,Salt Lake City,UT,21.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAD FOR MATH ENGINEERING & SCIENCE,Murray,UT,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRIGHAM YOUNG UNIV INDEP HS,Provo,UT,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASATCH ACADEMY,Mount Pleasant,UT,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORNER CANYON HIGH SCHOOL,Draper,UT,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOMAS JEFFERSON HS SCI/TEC,Alexandria,VA,109.0,41.0,54.0,0.0,0.0,13.0,5.0,5.0,0,0.0,4.0,0.0,4.0,0,0,0.0,0.0,0.09259259259259259,0.8,0.0,0.0,0.11926605504587157,0.3076923076923077,0.12195121951219512,0.0
SOUTH COUNTY HIGH SCHOOL,Lorton,VA,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOMAS JEFFERSON H S,Alexandria,VA,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STONE BRIDGE HIGH SCHOOL,Ashburn,VA,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
